RunID	Sequenced	OnDell	Converted	InCloud	Downloaded	JobSubmitted	JobCompleted	BackToDell	Error	Closed
Auto-user-YGProton6-683-IONA-Test-20190228-B				0	0/	0/	0/			1
Auto-user-YGProton6-632-IONA-Test-20181228-A				0	0/	0/	0/			1
Auto-user-YGProton6-668-IONA-Test-20190215-A				0	0/	0/	0/			1
Auto-user-YG3-731-IONA-Test-20180207-A				0	0/	0/	0/			1
Auto-user-YGProton6-501-IONA-Test-20180309-B1				0	0/	0/	0/			1
Auto-user-YGProton6-565-IONA-Test-20180925-B				0	0/	0/	0/			1
Auto-user-YGProton6-594-IONA-Test-20181119-A1				0	0/	0/	0/			1
Auto-user-YGProton6-738-IONA-Test-20190424-A				0	0/	0/	0/			1
Auto-user-YG3-904-IONA-Test-20181012-B				0	0/	0/	0/			1
Auto-user-YGProton6-707-IONA-Test-20190321-B1				0	0/	0/	0/			1
Auto-user-YG3-827-IONA-Test-20180530-A				0	0/	0/	0/			1
Auto-user-YG3-810-IONA-Test-20180427-B				0	0/	0/	0/			1
Auto-user-YGProton6-637-IONA-Test-20190102-B				0	0/	0/	0/			1
Auto-user-YGProton6-678-IONA-Test-20190225-A2				0	0/	0/	0/			1
Auto-user-YG3-925-IONA-Test-20181127-A				0	0/	0/	0/			1
Auto-user-YGProton6-705-IONA-Test-20190320-B				0	0/	0/	0/			1
Auto-user-YG3-814-IONA-Test-20180502-B2				0	0/	0/	0/			1
Auto-user-YG3-958-IONA-Test-20190118-B				0	0/	0/	0/			1
Auto-user-YG3-813-IONA-Test-20180502-A2				0	0/	0/	0/			1
Auto-user-YGProton6-542-IONA-Test-20180719-A1				0	0/	0/	0/			1
Auto-user-YGProton6-535-IONA-Test-20180710-B				0	0/	0/	0/			1
Auto-user-YGProton6-631-IONA-Test-20181227-B1				0	0/	0/	0/			1
Auto-user-YG3-832-IONA-Test-20180607-B				0	0/	0/	0/			1
Auto-user-YG3-746-IONA-Test-20180226-B2				0	0/	0/	0/			1
Auto-user-YG3-905-IONA-Test-20181015-A2				0	0/	0/	0/			1
Auto-user-YGProton6-669-IONA-Test-20190215-B				0	0/	0/	0/			1
Auto-user-YG3-912-IONA-Test-20181026-B				0	0/	0/	0/			1
Auto-user-YG3-777-IONA-Test-20180322-A				0	0/	0/	0/			1
Auto-user-YG3-829-IONA-Test-20180605-A				0	0/	0/	0/			1
Auto-user-YGProton6-740-IONA-Test-20190426-A				0	0/	0/	0/			1
Auto-user-YGProton6-730-IONA-Test-20190418-A				0	0/	0/	0/			1
Auto-user-YGProton6-493-IONA-Test-20180305-B1				0	0/	0/	0/			1
Auto-user-YGProton6-489-IONA-Test-20180301-B1				0	0/	0/	0/			1
Auto-user-YG3-864-IONA-Test-20180821-B2				0	0/	0/	0/			1
Auto-user-YG3-847-IONA-Test-20180731-A				0	0/	0/	0/			1
Auto-user-YG3-984-IONA-Test-20190314-B2				0	0/	0/	0/			1
Auto-user-YGProton6-715-IONA-Test-20190328-B				0	0/	0/	0/			1
Auto-user-YGProton6-524-IONA-Test-20180622-A				0	0/	0/	0/			1
Auto-user-YG3-787-IONA-Test-20180330-A				0	0/	0/	0/			1
Auto-user-YG3-959-IONA-Test-20190121-A2				0	0/	0/	0/			1
Auto-user-YG3-826-IONA-Test-20180523-B				0	0/	0/	0/			1
Auto-user-YG3-739-IONA-Test-20180221-A2				0	0/	0/	0/			1
Auto-user-YG3-974-IONA-Test-20190214-B2				0	0/	0/	0/			1
Auto-user-YGProton6-688-IONA-Test-20190307-A1				0	0/	0/	0/			1
Auto-user-YGProton6-592-IONA-Test-20181114-A				0	0/	0/	0/			1
Auto-user-YG3-933-IONA-Test-20181207-A2				0	0/	0/	0/			1
Auto-user-YG3-915-IONA-Test-20181107-A2				0	0/	0/	0/			1
Auto-user-YGProton6-665-IONA-Test-20190211-B				0	0/	0/	0/			1
Auto-user-YGProton6-490-IONA-Test-20180302-A1				0	0/	0/	0/			1
Auto-user-YGProton6-597-IONA-Test-20181121-B				0	0/	0/	0/			1
Auto-user-YG3-830-IONA-Test-20180605-B				0	0/	0/	0/			1
Auto-user-YGProton6-711-IONA-Test-20190325-B				0	0/	0/	0/			1
Auto-user-YG3-789-IONA-Test-20180402-A				0	0/	0/	0/			1
Auto-user-YG3-868-IONA-Test-20180824-B				0	0/	0/	0/			1
Auto-user-YGProton6-694-IONA-Test-20190311-A1				0	0/	0/	0/			1
Auto-user-YGProton6-556-IONA-Test-20180905-A				0	0/	0/	0/			1
Auto-user-YG3-818-IONA-Test-20180509-B2				0	0/	0/	0/			1
Auto-user-YGProton6-504-IONA-Test-20180411-A				0	0/	0/	0/			1
Auto-user-YGProton6-696-IONA-Test-20190313-A				0	0/	0/	0/			1
Auto-user-YG3-801-IONA-Test-20180419-A				0	0/	0/	0/			1
Auto-user-YGProton6-677-IONA-Test-20190222-B				0	0/	0/	0/			1
Auto-user-YGProton6-635-IONA-Test-20190101-B				0	0/	0/	0/			1
Auto-user-YG3-932-IONA-Test-20181206-B				0	0/	0/	0/			1
Auto-user-YG3-751-IONA-Test-20180302-A2				0	0/	0/	0/			1
Auto-user-YGProton6-507-IONA-Test-20180502-B1				0	0/	0/	0/			1
Auto-user-YG3-848-IONA-Test-20180731-B				0	0/	0/	0/			1
Auto-user-YGProton6-615-IONA-Test-20181212-B				0	0/	0/	0/			1
Auto-user-YG3-951-IONA-Test-20190108-A2				0	0/	0/	0/			1
Auto-user-YGProton6-560-IONA-Test-20180913-A				0	0/	0/	0/			1
Auto-user-YG3-957-IONA-Test-20190118-A				0	0/	0/	0/			1
Auto-user-YGProton6-609-IONA-Test-20181206-BR				0	0/	0/	0/			1
Auto-user-YG3-784-IONA-Test-20180328-B				0	0/	0/	0/			1
Auto-user-YGProton6-718-IONA-Test-20190404-A				0	0/	0/	0/			1
Auto-user-YGProton6-483-IONA-Test-20180212-B1				0	0/	0/	0/			1
Auto-user-YG3-930-IONA-Test-20181205-B2				0	0/	0/	0/			1
Auto-user-YGProton6-498-IONA-Test-20180308-A2				0	0/	0/	0/			1
Auto-user-YG3-835-IONA-Test-20180717-A2				0	0/	0/	0/			1
Auto-user-YGProton6-638-IONA-Test-20190104-A2				0	0/	0/	0/			1
Auto-user-YGProton6-502-IONA-Test-20180409-A1				0	0/	0/	0/			1
Auto-user-YGProton6-662-IONA-Test-20190208-A1				0	0/	0/	0/			1
Auto-user-YGProton6-742-IONA-Test-20190429-A				0	0/	0/	0/			1
Auto-user-YG3-799-IONA-Test-20180418-A				0	0/	0/	0/			1
Auto-user-YG3-949-IONA-Test-20190104-A1				0	0/	0/	0/			1
Auto-user-YG3-926-IONA-Test-20181127-B				0	0/	0/	0/			1
Auto-user-YG3-927-IONA-Test-20181130-A				0	0/	0/	0/			1
Auto-user-YGProton6-739-IONA-Test-20190424-B				0	0/	0/	0/			1
Auto-user-YGProton6-567-IONA-Test-20181005-B1				0	0/	0/	0/			1
Auto-user-YGProton6-745-IONA-Test-20190430-B1				0	0/	0/	0/			1
Auto-user-YG3-875-IONA-Test-20180904-A				0	0/	0/	0/			1
Auto-user-YGProton6-719-IONA-Test-20190404-B				0	0/	0/	0/			1
Auto-user-YG3-856-IONA-Test-20180813-B				0	0/	0/	0/			1
Auto-user-YGProton6-584-IONA-Test-20181102-A				0	0/	0/	0/			1
Auto-user-YG3-945-IONA-Test-20181225-A2				0	0/	0/	0/			1
Auto-user-YG3-970-IONA-Test-20190208-B2				0	0/	0/	0/			1
Auto-user-YG3-939-IONA-Test-20181217-A2				0	0/	0/	0/			1
Auto-user-YG3-738-IONA-Test-20180213-B				0	0/	0/	0/			1
Auto-user-YG3-878-IONA-Test-20180907-B				0	0/	0/	0/			1
Auto-user-YG3-852-IONA-Test-20180809-B				0	0/	0/	0/			1
Auto-user-YG3-805-IONA-Test-20180425-A				0	0/	0/	0/			1
Auto-user-YGProton6-566-IONA-Test-20181005-A1				0	0/	0/	0/			1
Auto-user-YGProton6-505-IONA-Test-20180411-B				0	0/	0/	0/			1
Auto-user-YG3-839-IONA-Test-20180720-A				0	0/	0/	0/			1
Auto-user-YGProton6-546-IONA-Test-20180803-A				0	0/	0/	0/			1
Auto-user-YG3-900-IONA-Test-20181005-B2				0	0/	0/	0/			1
Auto-user-YG3-728-IONA-Test-20180205-B				0	0/	0/	0/			1
Auto-user-YGProton6-503-IONA-Test-20180409-B1				0	0/	0/	0/			1
Auto-user-YG3-774-IONA-Test-20180320-B				0	0/	0/	0/			1
Auto-user-YGProton6-587-IONA-Test-20181106-B				0	0/	0/	0/			1
Auto-user-YG3-963-IONA-Test-20190128-A2				0	0/	0/	0/			1
Auto-user-YGProton6-593-IONA-Test-20181114-B				0	0/	0/	0/			1
Auto-user-YG3-985-IONA-Test-20190318-A2				0	0/	0/	0/			1
Auto-user-YGProton6-534-IONA-Test-20180710-A				0	0/	0/	0/			1
Auto-user-YGProton6-537-IONA-Test-20180713-B1				0	0/	0/	0/			1
Auto-user-YGProton6-611-IONA-Test-20181207-B1				0	0/	0/	0/			1
Auto-user-YGProton6-559-IONA-Test-20180906-B				0	0/	0/	0/			1
Auto-user-YGProton6-532-IONA-Test-20180709-A				0	0/	0/	0/			1
Auto-user-YG3-979-IONA-Test-20190307-A2				0	0/	0/	0/			1
Auto-user-YGProton6-543-IONA-Test-20180719-B1				0	0/	0/	0/			1
Auto-user-YGProton6-743-IONA-Test-20190429-B				0	0/	0/	0/			1
Auto-user-YGProton6-578-IONA-Test-20181023-A				0	0/	0/	0/			1
Auto-user-YG3-841-IONA-Test-20180724-A				0	0/	0/	0/			1
Auto-user-YG3-850-IONA-Test-20180808-B				0	0/	0/	0/			1
Auto-user-YG3-876-IONA-Test-20180904-B				0	0/	0/	0/			1
Auto-user-YG3-809-IONA-Test-20180427-A				0	0/	0/	0/			1
Auto-user-YG3-969-IONA-Test-20190208-A2				0	0/	0/	0/			1
Auto-user-YGProton6-550-IONA-Test-20180816-A2				0	0/	0/	0/			1
Auto-user-YGProton6-601-IONA-Test-20181126-B				0	0/	0/	0/			1
Auto-user-YGProton6-528-IONA-Test-20180704-A				0	0/	0/	0/			1
Auto-user-YGProton6-720-IONA-Test-20190409-A				0	0/	0/	0/			1
Auto-user-YG3-770-IONA-Test-20180316-B				0	0/	0/	0/			1
Auto-user-YGProton6-726-IONA-Test-20190415-A				0	0/	0/	0/			1
Auto-user-YGProton6-511-IONA-Test-20180507-B				0	0/	0/	0/			1
Auto-user-YGProton6-514-IONA-Test-20180509-A1				0	0/	0/	0/			1
Auto-user-YGProton6-539-IONA-Test-20180717-B1				0	0/	0/	0/			1
Auto-user-YGProton6-475-IONA-Test-20180201-B				0	0/	0/	0/			1
Auto-user-YG3-816-IONA-Test-20180503-B				0	0/	0/	0/			1
Auto-user-YG3-956-IONA-Test-20190114-B2				0	0/	0/	0/			1
Auto-user-YGProton6-636-IONA-Test-20190102-A				0	0/	0/	0/			1
Auto-user-YGProton6-484-IONA-Test-20180221-A1				0	0/	0/	0/			1
Auto-user-YG3-886-IONA-Test-20180919-B				0	0/	0/	0/			1
Auto-user-YGProton6-651-IONA-Test-20190117-B				0	0/	0/	0/			1
Auto-user-YG3-757-IONA-Test-20180308-A1				0	0/	0/	0/			1
Auto-user-YGProton6-648-IONA-Test-20190116-A				0	0/	0/	0/			1
Auto-user-YG3-737-IONA-Test-20180213-A				0	0/	0/	0/			1
Auto-user-YG3-756-IONA-Test-20180307-B1				0	0/	0/	0/			1
Auto-user-YGProton6-491-IONA-Test-20180302-B1				0	0/	0/	0/			1
Auto-user-YGProton6-695-IONA-Test-20190311-B1				0	0/	0/	0/			1
Auto-user-YGProton6-620-IONA-Test-20181217-A1				0	0/	0/	0/			1
Auto-user-YG3-836-IONA-Test-20180717-B2				0	0/	0/	0/			1
Auto-user-YGProton6-548-IONA-Test-20180807-A				0	0/	0/	0/			1
Auto-user-YG3-988-IONA-Test-20190401-B2				0	0/	0/	0/			1
Auto-user-YG3-781-IONA-Test-20180327-A				0	0/	0/	0/			1
Auto-user-YG3-997-IONA-Test-20190425-A				0	0/	0/	0/			1
Auto-user-YGProton6-479-IONA-Test-20180208-B1				0	0/	0/	0/			1
Auto-user-YGProton6-625-IONA-Test-20181221-B1				0	0/	0/	0/			1
Auto-user-YGProton6-697-IONA-Test-20190313-B				0	0/	0/	0/			1
Auto-user-YG3-948-IONA-Test-20181227-B2				0	0/	0/	0/			1
Auto-user-YGProton6-699-IONA-Test-20190314-B1				0	0/	0/	0/			1
Auto-user-YGProton6-661-IONA-Test-20190131-B				0	0/	0/	0/			1
Auto-user-YG3-931-IONA-Test-20181206-A				0	0/	0/	0/			1
Auto-user-YGProton6-512-IONA-Test-20180508-A				0	0/	0/	0/			1
Auto-user-YG3-995-IONA-Test-20190422-A2				0	0/	0/	0/			1
Auto-user-YG3-918-IONA-Test-20181109-B				0	0/	0/	0/			1
Auto-user-YG3-834-IONA-Test-20180713-B2				0	0/	0/	0/			1
Auto-user-YG3-824-IONA-Test-20180517-B				0	0/	0/	0/			1
Auto-user-YG3-858-IONA-Test-20180814-B				0	0/	0/	0/			1
Auto-user-YGProton6-633-IONA-Test-20181228-B				0	0/	0/	0/			1
Auto-user-YG3-788-IONA-Test-20180330-B				0	0/	0/	0/			1
Auto-user-YGProton6-709-IONA-Test-20190322-B				0	0/	0/	0/			1
Auto-user-YG3-855-IONA-Test-20180813-A				0	0/	0/	0/			1
Auto-user-YG3-935-IONA-Test-20181210-A1				0	0/	0/	0/			1
Auto-user-YGProton6-747-IONA-Test-20190502-B				0	0/	0/	0/			1
Auto-user-YG3-887-IONA-Test-20180920-A				0	0/	0/	0/			1
Auto-user-YG3-791-IONA-Test-20180403-A				0	0/	0/	0/			1
Auto-user-YGProton6-622-IONA-Test-20181218-A				0	0/	0/	0/			1
Auto-user-YGProton6-670-IONA-Test-20190219-A				0	0/	0/	0/			1
Auto-user-YG3-941-IONA-Test-20181219-A				0	0/	0/	0/			1
Auto-user-YGProton6-624-IONA-Test-20181221-A1				0	0/	0/	0/			1
Auto-user-YGProton6-522-IONA-Test-20180620-A				0	0/	0/	0/			1
Auto-user-YG3-844-IONA-Test-20180726-B				0	0/	0/	0/			1
Auto-user-YGProton6-544-IONA-Test-20180802-A				0	0/	0/	0/			1
Auto-user-YGProton6-731-IONA-Test-20190418-B				0	0/	0/	0/			1
Auto-user-YGProton6-487-IONA-Test-20180226-B1				0	0/	0/	0/			1
Auto-user-YGProton6-526-IONA-Test-20180628-A				0	0/	0/	0/			1
Auto-user-YG3-906-IONA-Test-20181015-B2				0	0/	0/	0/			1
Auto-user-YGProton6-658-IONA-Test-20190128-A1				0	0/	0/	0/			1
Auto-user-YGProton6-583-IONA-Test-20181029-B				0	0/	0/	0/			1
Auto-user-YGProton6-691-IONA-Test-20190308-B				0	0/	0/	0/			1
Auto-user-YG3-909-IONA-Test-20181018-A				0	0/	0/	0/			1
Auto-user-YGProton6-517-IONA-Test-20180511-B1				0	0/	0/	0/			1
Auto-user-YGProton6-496-IONA-Test-20180307-A2				0	0/	0/	0/			1
Auto-user-YGProton6-642-IONA-Test-20190110-A				0	0/	0/	0/			1
Auto-user-YG3-934-IONA-Test-20181207-B2				0	0/	0/	0/			1
Auto-user-YGProton6-590-IONA-Test-20181112-A				0	0/	0/	0/			1
Auto-user-YGProton6-703-IONA-Test-20190319-B				0	0/	0/	0/			1
Auto-user-YGProton6-573-IONA-Test-20181018-BR				0	0/	0/	0/			1
Auto-user-YGProton6-585-IONA-Test-20181102-B				0	0/	0/	0/			1
Auto-user-YGProton6-645-IONA-Test-20190114-B1				0	0/	0/	0/			1
Auto-user-YGProton6-499-IONA-Test-20180308-B2				0	0/	0/	0/			1
Auto-user-YG3-896-IONA-Test-20181001-B				0	0/	0/	0/			1
Auto-user-YGProton6-531-IONA-Test-20180705-B				0	0/	0/	0/			1
Auto-user-YG3-821-IONA-Test-20180515-A				0	0/	0/	0/			1
Auto-user-YGProton6-749-IONA-Test-OT2-20190506-B1				0	0/	0/	0/			1
Auto-user-YG3-842-IONA-Test-20180724-B				0	0/	0/	0/			1
Auto-user-YG3-743-IONA-Test-20180223-A				0	0/	0/	0/			1
Auto-user-YG3-943-IONA-Test-20181221-A2				0	0/	0/	0/			1
Auto-user-YGProton6-553-IONA-Test-20180817-B1				0	0/	0/	0/			1
Auto-user-YGProton6-545-IONA-Test-20180802-B				0	0/	0/	0/			1
Auto-user-YG3-917-IONA-Test-20181109-A				0	0/	0/	0/			1
Auto-user-YG3-955-IONA-Test-20190114-A2				0	0/	0/	0/			1
Auto-user-YGProton6-721-IONA-Test-20190409-B				0	0/	0/	0/			1
Auto-user-YG3-1000-IONA-Test-20190430-B2				0	0/	0/	0/			1
Auto-user-YG3-944-IONA-Test-20181221-B2				0	0/	0/	0/			1
Auto-user-YG3-892-IONA-Test-20180927-B				0	0/	0/	0/			1
Auto-user-YG3-994-IONA-Test-20190417-B				0	0/	0/	0/			1
Auto-user-YG3-833-IONA-Test-20180713-A2				0	0/	0/	0/			1
Auto-user-YG3-873-IONA-Test-20180903-A				0	0/	0/	0/			1
Auto-user-YG3-967-IONA-Test-20190201-A				0	0/	0/	0/			1
Auto-user-YG3-965-IONA-Test-20190129-A				0	0/	0/	0/			1
Auto-user-YGProton6-652-IONA-Test-20190121-A1				0	0/	0/	0/			1
Auto-user-YG3-776-IONA-Test-20180321-B				0	0/	0/	0/			1
Auto-user-YGProton6-555-IONA-Test-20180821-B1				0	0/	0/	0/			1
Auto-user-YGProton6-606-IONA-Test-20181205-A1				0	0/	0/	0/			1
Auto-user-YGProton6-687-IONA-Test-20190306-B				0	0/	0/	0/			1
Auto-user-YG3-920-IONA-Test-20181113-B				0	0/	0/	0/			1
Auto-user-YGProton6-533-IONA-Test-20180709-B				0	0/	0/	0/			1
Auto-user-YGProton6-582-IONA-Test-20181029-A				0	0/	0/	0/			1
Auto-user-YG3-744-IONA-Test-20180223-B				0	0/	0/	0/			1
Auto-user-YGProton6-672-IONA-Test-20190220-A				0	0/	0/	0/			1
Auto-user-YGProton6-612-IONA-Test-20181210-A2				0	0/	0/	0/			1
Auto-user-YG3-804-IONA-Test-20180423-B				0	0/	0/	0/			1
Auto-user-YG3-960-IONA-Test-20190121-B2				0	0/	0/	0/			1
Auto-user-YG3-775-IONA-Test-20180321-A				0	0/	0/	0/			1
Auto-user-YGProton6-600-IONA-Test-20181126-A				0	0/	0/	0/			1
Auto-user-YGProton6-734-IONA-Test-20190422-A1				0	0/	0/	0/			1
Auto-user-YG3-916-IONA-Test-20181107-B2				0	0/	0/	0/			1
Auto-user-YG3-998-IONA-Test-20190425-B				0	0/	0/	0/			1
Auto-user-YGProton6-626-IONA-Test-20181222-A				0	0/	0/	0/			1
Auto-user-YGProton6-527-IONA-Test-20180628-B				0	0/	0/	0/			1
Auto-user-YGProton6-666-IONA-Test-20190214-A1				0	0/	0/	0/			1
Auto-user-YGProton6-641-IONA-Test-20190108-B1				0	0/	0/	0/			1
Auto-user-YGProton6-549-IONA-Test-20180807-B				0	0/	0/	0/			1
Auto-user-YGProton6-481-IONA-Test-20180209-B				0	0/	0/	0/			1
Auto-user-YGProton6-704-IONA-Test-20190320-A				0	0/	0/	0/			1
Auto-user-YGProton6-617-IONA-Test-20181213-B1				0	0/	0/	0/			1
Auto-user-YGProton6-729-IONA-Test-20190416-B				0	0/	0/	0/			1
Auto-user-YGProton6-655-IONA-Test-20190122-B				0	0/	0/	0/			1
Auto-user-YGProton6-660-IONA-Test-20190131-A				0	0/	0/	0/			1
Auto-user-YG3-761-IONA-Test-20180312-A2				0	0/	0/	0/			1
Auto-user-YG3-862-IONA-Test-20180817-B2				0	0/	0/	0/			1
Auto-user-YG3-891-IONA-Test-20180927-A				0	0/	0/	0/			1
Auto-user-YGProton6-700-IONA-Test-20190318-A1				0	0/	0/	0/			1
Auto-user-YG3-793-IONA-Test-20180406-A				0	0/	0/	0/			1
Auto-user-YG3-884-IONA-Test-20180917-B				0	0/	0/	0/			1
Auto-user-YGProton6-643-IONA-Test-20190110-B				0	0/	0/	0/			1
Auto-user-YG3-902-IONA-Test-20181008-B				0	0/	0/	0/			1
Auto-user-YG3-734-IONA-Test-20180208-B2				0	0/	0/	0/			1
Auto-user-YGProton6-717-IONA-Test-20190401-B1				0	0/	0/	0/			1
Auto-user-YG3-732-IONA-Test-20180207-B				0	0/	0/	0/			1
Auto-user-YG3-901-IONA-Test-20181008-A				0	0/	0/	0/			1
Auto-user-YG3-919-IONA-Test-20181113-A				0	0/	0/	0/			1
Auto-user-YGProton6-714-IONA-Test-20190328-A				0	0/	0/	0/			1
Auto-user-YGProton6-599-IONA-Test-20181123-B				0	0/	0/	0/			1
Auto-user-YG3-726-IONA-Test-20180202-B				0	0/	0/	0/			1
Auto-user-YG3-871-IONA-Test-20180830-A				0	0/	0/	0/			1
Auto-user-YG3-792-IONA-Test-20180403-B				0	0/	0/	0/			1
Auto-user-YG3-869-IONA-Test-20180829-A				0	0/	0/	0/			1
Auto-user-YGProton6-695-IONA-Test-20190311-B2				0	0/	0/	0/			1
Auto-user-YG3-729-IONA-Test-20180206-A1				0	0/	0/	0/			1
Auto-user-YGProton6-684-IONA-Test-20190305-A				0	0/	0/	0/			1
Auto-user-YG3-928-IONA-Test-20181130-B				0	0/	0/	0/			1
Auto-user-YGProton6-746-IONA-Test-20190502-A				0	0/	0/	0/			1
Auto-user-YG3-733-IONA-Test-20180208-A2				0	0/	0/	0/			1
Auto-user-YGProton6-736-IONA-Test-20190423-A				0	0/	0/	0/			1
Auto-user-YGProton6-478-IONA-Test-20180208-A1				0	0/	0/	0/			1
Auto-user-YG3-785-IONA-Test-20180329-A				0	0/	0/	0/			1
Auto-user-YG3-882-IONA-Test-20180914-B				0	0/	0/	0/			1
Auto-user-YGProton6-722-IONA-Test-20190410-A1				0	0/	0/	0/			1
Auto-user-YG3-742-IONA-Test-20180222-B				0	0/	0/	0/			1
Auto-user-YGProton6-634-IONA-Test-20190101-A				0	0/	0/	0/			1
Auto-user-YGProton6-515-IONA-Test-20180509-B1				0	0/	0/	0/			1
Auto-user-YG3-762-IONA-Test-20180312-B2				0	0/	0/	0/			1
Auto-user-YG3-972-IONA-Test-20190213-B				0	0/	0/	0/			1
Auto-user-YGProton6-569-IONA-Test-20181015-B1				0	0/	0/	0/			1
Auto-user-YG3-950-IONA-Test-20190104-B1				0	0/	0/	0/			1
Auto-user-YG3-977-IONA-Test-20190221-A2				0	0/	0/	0/			1
Auto-user-YG3-863-IONA-Test-20180821-A2				0	0/	0/	0/			1
Auto-user-YG3-849-IONA-Test-20180808-A				0	0/	0/	0/			1
Auto-user-YG3-838-IONA-Test-20180719-B2				0	0/	0/	0/			1
Auto-user-YG3-763-IONA-Test-20180313-A				0	0/	0/	0/			1
Auto-user-YGProton6-657-IONA-Test-20190124-B				0	0/	0/	0/			1
Auto-user-YG3-808-IONA-Test-20180426-B				0	0/	0/	0/			1
Auto-user-YG3-773-IONA-Test-20180320-A				0	0/	0/	0/			1
Auto-user-YG3-978-IONA-Test-20190221-B2				0	0/	0/	0/			1
Auto-user-YG3-817-IONA-Test-20180509-A2				0	0/	0/	0/			1
Auto-user-YGProton6-510-IONA-Test-20180507-A				0	0/	0/	0/			1
Auto-user-YGProton6-680-IONA-Test-20190226-A				0	0/	0/	0/			1
Auto-user-YGProton6-513-IONA-Test-20180508-B				0	0/	0/	0/			1
Auto-user-YG3-964-IONA-Test-20190128-B2				0	0/	0/	0/			1
Auto-user-YG3-752-IONA-Test-20180302-B2				0	0/	0/	0/			1
Auto-user-YG3-1001-IONA-Test-20190506-A2				0	0/	0/	0/			1
Auto-user-YG3-748-IONA-Test-20180227-B				0	0/	0/	0/			1
Auto-user-YG3-819-IONA-Test-20180511-A2				0	0/	0/	0/			1
Auto-user-YGProton6-595-IONA-Test-20181119-B1				0	0/	0/	0/			1
Auto-user-YG3-952-IONA-Test-20190108-B2				0	0/	0/	0/			1
Auto-user-YGProton6-710-IONA-Test-20190325-A				0	0/	0/	0/			1
Auto-user-YGProton6-679-IONA-Test-20190225-B2				0	0/	0/	0/			1
Auto-user-YGProton6-706-IONA-Test-20190321-A1				0	0/	0/	0/			1
Auto-user-YGProton6-485-IONA-Test-20180221-B1				0	0/	0/	0/			1
Auto-user-YGProton6-750-IONA-Test-OT2-20190508-A				0	0/	0/	0/			1
Auto-user-YGProton6-540-IONA-Test-20180718-A				0	0/	0/	0/			1
Auto-user-YG3-885-IONA-Test-20180919-A				0	0/	0/	0/			1
Auto-user-YGProton6-589-IONA-Test-20181107-B1				0	0/	0/	0/			1
Auto-user-YG3-795-IONA-Test-20180409-A2				0	0/	0/	0/			1
Auto-user-YG3-881-IONA-Test-20180914-A				0	0/	0/	0/			1
Auto-user-YGProton6-701-IONA-Test-20190318-B1				0	0/	0/	0/			1
Auto-user-YGProton6-557-IONA-Test-20180905-B				0	0/	0/	0/			1
Auto-user-YGProton6-562-IONA-Test-20180921-AR				0	0/	0/	0/			1
Auto-user-YGProton6-492-IONA-Test-20180305-A1				0	0/	0/	0/			1
Auto-user-YGProton6-564-IONA-Test-20180925-A				0	0/	0/	0/			1
Auto-user-YG3-840-IONA-Test-20180720-B				0	0/	0/	0/			1
Auto-user-YG3-922-IONA-Test-20181119-B2				0	0/	0/	0/			1
Auto-user-YG3-767-IONA-Test-20180315-A				0	0/	0/	0/			1
Auto-user-YG3-820-IONA-Test-20180511-B2				0	0/	0/	0/			1
Auto-user-YGProton6-581-IONA-Test-20181024-B				0	0/	0/	0/			1
Auto-user-YGProton6-708-IONA-Test-20190322-A				0	0/	0/	0/			1
Auto-user-YG3-806-IONA-Test-20180425-B				0	0/	0/	0/			1
Auto-user-YGProton6-724-IONA-Test-20190411-A				0	0/	0/	0/			1
Auto-user-YG3-966-IONA-Test-20190129-B				0	0/	0/	0/			1
Auto-user-YG3-989-IONA-Test-20190402-A				0	0/	0/	0/			1
Auto-user-YG3-982-IONA-Test-20190311-B2				0	0/	0/	0/			1
Auto-user-YGProton6-561-IONA-Test-20180913-B				0	0/	0/	0/			1
Auto-user-YG3-747-IONA-Test-20180227-A				0	0/	0/	0/			1
Auto-user-YGProton6-623-IONA-Test-20181218-B				0	0/	0/	0/			1
Auto-user-YGProton6-640-IONA-Test-20190108-A1				0	0/	0/	0/			1
Auto-user-YG3-962-IONA-Test-20190125-B				0	0/	0/	0/			1
Auto-user-YGProton6-654-IONA-Test-20190122-A				0	0/	0/	0/			1
Auto-user-YGProton6-519-IONA-Test-20180614-B				0	0/	0/	0/			1
Auto-user-YGProton6-574-IONA-Test-20181021-A				0	0/	0/	0/			1
Auto-user-YG3-768-IONA-Test-20180315-B				0	0/	0/	0/			1
Auto-user-YG3-766-IONA-Test-20180314-B				0	0/	0/	0/			1
Auto-user-YG3-893-IONA-Test-20180928-A				0	0/	0/	0/			1
Auto-user-YG3-837-IONA-Test-20180719-A2				0	0/	0/	0/			1
Auto-user-YG3-755-IONA-Test-20180307-A1				0	0/	0/	0/			1
Auto-user-YGProton6-579-IONA-Test-20181023-B				0	0/	0/	0/			1
Auto-user-YGProton6-605-IONA-Test-20181204-B				0	0/	0/	0/			1
Auto-user-YG3-822-IONA-Test-20180515-B				0	0/	0/	0/			1
Auto-user-YGProton6-659-IONA-Test-20190128-B1				0	0/	0/	0/			1
Auto-user-YGProton6-529-IONA-Test-20180704-B				0	0/	0/	0/			1
Auto-user-YGProton6-482-IONA-Test-20180212-A1				0	0/	0/	0/			1
Auto-user-YGProton6-488-IONA-Test-20180301-A1				0	0/	0/	0/			1
Auto-user-YG3-872-IONA-Test-20180830-B				0	0/	0/	0/			1
Auto-user-YG3-888-IONA-Test-20180920-B				0	0/	0/	0/			1
