RunID	Sequenced	OnDell	Converted	InCloud	Downloaded	JobSubmitted	JobCompleted	BackToDell	Error	Closed
181109_M05267_0169_000000000-D3G75	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181113_M02559_0121_000000000-G2L25	1	1	1	18/18	18/18	8/8	8/8	1	0	1
181114_M02559_0122_000000000-G2L5P	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181114_M05267_0170_000000000-C4BRP	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181115_M02559_0123_000000000-G2FM3	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181116_M02559_0124_000000000-G2FLV	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181119_M02559_0125_000000000-G2F9J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
181120_M05267_0171_000000000-BWWBM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181121_M02559_0126_000000000-G2KY4	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181122_M02559_0127_000000000-G1WKH	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181122_M05267_0172_000000000-C4C6D	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181123_M02559_0128_000000000-G2L5H	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181123_M05267_0173_000000000-G2WT8	1	1	1	4/4	4/4	1/1	1/1	1	0	1
181126_M02559_0129_000000000-G2R7M	1	1	1	30/30	30/30	14/14	14/14	1	0	1
181128_M02559_0130_000000000-G2WDY	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181128_M05267_0174_000000000-C22N6	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181129_M02559_0131_000000000-G2WBG	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181130_M02559_0132_000000000-BF533	1	1	1	6/6	6/6	2/2	2/2	1	0	1
181130_M05267_0175_000000000-C4B7B	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181203_M02559_0133_000000000-G2R6W	1	1	1	26/26	26/26	12/12	12/12	1	0	1
181203_M05267_0176_000000000-G2RD5	1	1	1	6/6	6/6	2/2	2/2	1	0	1
181204_M02559_0134_000000000-G2VW7	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181205_M02559_0135_000000000-G2KYG	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181206_M05267_0177_000000000-C4CGY	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181207_M02559_0136_000000000-G2LKR	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181210_M02559_0137_000000000-G2KL4	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181211_M02559_0138_000000000-G3DFJ	1	1	1	18/18	18/18	8/8	8/8	1	0	1
181212_M02559_0139_000000000-G2W67	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181212_M05267_0178_000000000-C4CGF	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181213_M02559_0140_000000000-G2FK3	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181213_M05267_0179_000000000-D44J3	1	0	0	0	0	0	0	0	0	
181214_M02559_0141_000000000-G3DDJ	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181214_M05267_0180_000000000-C22Y8	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181217_M02559_0142_000000000-G3C2M	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181218_M02559_0143_000000000-G3CHM	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181218_M05267_0181_000000000-C4BT6	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181219_M02559_0144_000000000-G3CHN	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181220_M02559_0145_000000000-G2FGP	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181221_M05267_0182_000000000-C54WM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181222_M02559_0146_000000000-G2R73	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181225_M02559_0147_000000000-G3CKT	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181227_M02559_0148_000000000-G3D82	1	1	1	34/34	34/34	16/16	16/16	1	0	1
181227_M05267_0183_000000000-C4TH9	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181228_M02559_0149_000000000-C54W6	1	1	1	25/25	25/25	24/24	24/24	1	0	1
181228_M05267_0184_000000000-C4TH9	0	0	0	0	0	0	0	0	0	
181229_M02559_0150_000000000-G3CGV	1	1	1	50/50	50/50	24/24	24/24	0	0	1
190102_M02559_0151_000000000-G3DR4	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190103_M02559_0152_000000000-G3DR9	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190103_M05267_0187_000000000-C66VC	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190104_M02559_0153_000000000-G3C2R	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190108_M02559_0154_000000000-G3CG2	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190109_M02559_0155_000000000-G3C2P	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190109_M05267_0188_000000000-C554J	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190110_M02559_0156_000000000-G3CH5	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190111_M02559_0157_000000000-G3D55	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190111_M05267_0189_000000000-D4PN8	1	1	1	8/8	8/8	3/3	3/3	1	0	1
190112_M05267_0190_000000000-C4WHM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190114_M02559_0158_000000000-G3CH9	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190115_M02559_0159_000000000-G3FBF	1	1	1	38/38	38/38	18/18	18/18	1	0	1
190115_M05267_0191_000000000-D4T5F	1	1	1	8/8	8/8	3/3	3/3	0	0	1
190116_M02559_0160_000000000-G3DNB	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190116_M05267_0192_000000000-G3F66	1	1	1	46/46	46/46	22/22	22/22	0	0	1
190117_M02559_0161_000000000-G3GVM	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190117_M05267_0193_000000000-C4WGJ	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190118_M02559_0162_000000000-G3DPK	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190119_M02559_0163_000000000-G3GTK	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190121_M02559_0164_000000000-G3F8B	1	1	1	40/40	40/40	19/19	19/19	1	0	1
190122_M02559_0165_000000000-G3H49	1	1	1	32/32	32/32	15/15	15/15	1	0	1
190122_M05267_0194_000000000-C4VD7	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190124_M02559_0166_000000000-G3DLG	1	1	1	40/40	40/40	19/19	19/19	1	0	1
190125_M02559_0167_000000000-G3CG6	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190128_M02559_0168_000000000-G3C6W	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190128_M05267_0195_000000000-D46KG	1	1	1	8/8	8/8	3/3	3/3	1	0	1
190129_M02559_0169_000000000-G3C2V	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190129_M05267_0196_000000000-C554R	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190130_M02559_0170_000000000-G3CGL	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190131_M02559_0171_000000000-G3C3B	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190201_M02559_0172_000000000-G3C42	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190201_M05267_0197_000000000-C4YNG	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190205_M02559_0173_000000000-G3C8H	1	1	1	38/38	38/38	18/18	18/18	1	0	1
190206_M02559_0174_000000000-G3FVJ	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190212_M02559_0175_000000000-G3C87	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190213_M02559_0176_000000000-G3FT8	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190213_M05267_0198_000000000-C5254	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190214_M02559_0177_000000000-G3C83	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190214_M05267_0199_000000000-G2FYK	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190215_M02559_0178_000000000-G3C7T	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190215_M05267_0200_000000000-G3H4D	1	1	1	8/8	8/8	3/3	3/3	1	0	1
190218_M02559_0179_000000000-G3H6J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190219_M02559_0180_000000000-G3FV5	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190219_M05267_0201_000000000-C4W26	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190220_M02559_0181_000000000-G3FJB	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190220_M05267_0202_000000000-G3DCM	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190221_M02559_0182_000000000-G3FHK	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190222_M02559_0183_000000000-G3L2K	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190223_M02559_0184_000000000-G3G53	1	1	1	40/40	40/40	19/19	19/19	1	0	1
190223_M02559_0457_000000000-G1T6H	0	0	0	0	0	0	0	0	0	
190225_M02559_0185_000000000-G3JJD	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190225_M05267_0203_000000000-C79T9	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190226_M02559_0186_000000000-G3JJ8	1	1	1	18/18	18/18	8/8	8/8	1	0	1
190227_M02559_0187_000000000-G3K8D	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190304_M02559_0188_000000000-G3K75	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190304_M05267_0204_000000000-G2G34	1	1	1	26/26	26/26	12/12	12/12	1	0	1
190305_M02559_0189_000000000-G3G5B	1	1	1	26/26	26/26	12/12	12/12	1	0	1
190305_M05267_0205_000000000-C79RJ	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190306_M02559_0190_000000000-G3G54	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190307_M02559_0191_000000000-G3L3K	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190307_M05267_0206_000000000-C797W	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190308_M02559_0192_000000000-G3FHN	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190309_M05267_0207_000000000-C78BB	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190311_M02559_0193_000000000-G3JKP	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190311_M05267_0208_000000000-D4KJT	1	1	0	0	0	0	0	0	0	
190312_M02559_0194_000000000-G3FHY	1	1	1	44/44	44/44	21/21	21/21	1	0	1
190313_M02559_0195_000000000-G3JTM	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190313_M05267_0209_000000000-D45RG	1	1	1	20/20	20/20	9/9	9/9	1	0	1
190314_M02559_0196_000000000-G3FJD	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190315_M02559_0197_000000000-G3K5G	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190315_M05267_0210_000000000-C642R	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190316_M02559_0198_000000000-G3JJG	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190316_M05267_0211_000000000-D4GGJ	1	1	1	4/4	4/4	1/1	1/1	1	0	1
190318_M02559_0199_000000000-G3GKW	1	1	1	18/18	18/18	8/8	8/8	1	0	1
190318_M05267_0212_000000000-G3HTR	1	1	1	20/20	20/20	9/9	9/9	1	0	1
190319_M02559_0200_000000000-G3JJ4	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190320_M02559_0201_000000000-G3DMH	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190320_M05267_0213_000000000-C5WNM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190321_M02559_0202_000000000-G3DM5	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190321_M05267_0214_000000000-D4GGL	0	0	0	0	0	0	0	0	0	
190322_M02559_0203_000000000-G3HTT	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190322_M05267_0215_000000000-D4GGL	1	1	1	20/20	20/20	9/9	9/9	1	0	1
190325_M02559_0204_000000000-G3JBC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190325_M05267_0216_000000000-G3JCN	1	1	1	18/18	18/18	8/8	8/8	1	0	1
190326_M02559_0205_000000000-G3M8J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190326_M05267_0217_000000000-C6593	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190327_M02559_0206_000000000-G3HK3	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190328_M02559_0207_000000000-G3H8G	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190328_M05267_0218_000000000-C5WT6	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190329_M02559_0208_000000000-G3JB9	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190329_M05267_0219_000000000-C64FV	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190401_M02559_0209_000000000-G3HV3	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190402_M02559_0210_000000000-G3JBH	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190402_M05267_0220_000000000-C7B7G	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190403_M02559_0211_000000000-G3JBF	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190404_M05267_0221_000000000-C7T7G	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190408_M02559_0212_000000000-G3C7P	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190408_M05267_0222_000000000-D4K7R	1	1	1	20/20	20/20	9/9	9/9	1	0	1
190409_M02559_0213_000000000-G3DPM	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190409_M05267_0223_000000000-C7T6K	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190410_M02559_0214_000000000-G3C8V	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190410_M05267_0224_000000000-C7C5T	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190411_M02559_0215_000000000-G3FTM	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190413_M02559_0216_000000000-G3DPD	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190413_M05267_0225_000000000-C7P48	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190415_M02559_0217_000000000-G3DTG	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190415_M05267_0226_000000000-D525J	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190416_M02559_0218_000000000-G3F4F	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190416_M05267_0227_000000000-C7WTL	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190417_M02559_0219_000000000-G3FT7	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190417_M05267_0228_000000000-G3HVC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190418_M02559_0220_000000000-G3HTL	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190418_M05267_0229_000000000-C7YM3	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190419_M02559_0221_000000000-G3M7P	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190419_M05267_0230_000000000-BDBMW	1	1	1	12/12	12/12	5/5	5/5	1	0	1
190422_M02559_0222_000000000-G3N9F	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190422_M05267_0231_000000000-C7YLC	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190423_M02559_0223_000000000-G3M7N	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190423_M05267_0232_000000000-CB8H2	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190424_M02559_0224_000000000-G3HV6	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190424_M05267_0233_000000000-G3N9D	1	1	1	40/40	40/40	19/19	19/19	1	0	1
190425_M02559_0225_000000000-G3M5J	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190425_M05267_0234_000000000-CB8GM	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190426_M02559_0226_000000000-G3N5T	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190426_M05267_0235_000000000-CB877	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190429_M02559_0227_000000000-G3HTG	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190430_M02559_0228_000000000-G3M52	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190501_M05267_0236_000000000-CB82B	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190502_M02559_0229_000000000-G3TT3	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190502_M05267_0237_000000000-CB87C	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190503_M02559_0230_000000000-G3PFL	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190504_M05267_0238_000000000-G3RPR	1	1	1	44/44	44/44	21/21	21/21	1	0	1
190506_M02559_0231_000000000-G3NNV	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190506_M05267_0239_000000000-CB97Y	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190507_M02559_0232_000000000-G3NYW	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190508_M02559_0233_000000000-G3NR5	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190508_M05267_0240_000000000-CB9KG	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190509_M02559_0234_000000000-G3NG2	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190509_M05267_0241_000000000-G3P9W	1	1	1	46/46	46/46	22/22	22/22	1	0	1
190510_M02559_0235_000000000-G3NPM	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190510_M05267_0242_000000000-CB8N3	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190513_M02559_0236_000000000-G3P28	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190514_M02559_0237_000000000-G3NGM	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190514_M05267_0243_000000000-C7C5R	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190515_M02559_0238_000000000-G3PYY	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190515_M05267_0244_000000000-G3NH4	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190516_M02559_0239_000000000-G3PBH	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190516_M05267_0245_000000000-C7WBL	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190517_M02559_0240_000000000-G3P9T	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190517_M05267_0246_000000000-D4M2L	1	1	1	18/18	18/18	8/8	8/8	1	0	1
190518_M02559_0241_000000000-D56H9	1	1	1	24/24	24/24	11/11	11/11	1	0	1
190518_M05267_0247_000000000-D64LM	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190520_M02559_0242_000000000-G3NNH	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190521_M02559_0243_000000000-G3R8P	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190521_M05267_0248_000000000-C7WC3	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190522_M02559_0244_000000000-G3V96	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190522_M05267_0249_000000000-G3T6P	1	1	1	50/50	50/50	24/24	24/24	1	0	1
190523_M02559_0245_000000000-G3RB2	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190523_M05267_0250_000000000-D66FK	1	1	1	20/20	20/20	9/9	9/9	1	0	1
190524_M02559_0246_000000000-G3VHD	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190524_M05267_0251_000000000-AUYK2	1	0	0	0	0	0	0	0	0	
190525_M02559_0247_000000000-G3W73	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190527_M02559_0248_000000000-G3T99	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190527_M05267_0252_000000000-G3VHK	1	1	1	30/30	30/30	14/14	14/14	1	0	1
190528_M02559_0249_000000000-G3PFR	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190528_M05267_0253_000000000-C7V82	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190529_M02559_0250_000000000-G3NHD	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190529_M05267_0254_000000000-CB7WN	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190530_M02559_0251_000000000-G3RJT	1	1	1	34/34	34/34	16/16	16/16	1	0	1
190530_M05267_0255_000000000-C7P2W	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190531_M02559_0252_000000000-G3RL6	0	0	0	0	0	0	0	0	0	
190601_M02559_0253_000000000-G3RK5	0	0	0	0	0	0	0	0	0	
190603_M02559_0254_000000000-G3TDF	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190603_M05267_0256_000000000-C7N7R	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190604_M02559_0255_000000000-G3WBJ	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190604_M05267_0257_000000000-G3T8D	1	1	1	44/44	44/44	21/21	21/21	1	0	1
190605_M02559_0256_000000000-G43RC	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190605_M05267_0258_000000000-CB9MJ	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190606_M02559_0257_000000000-G3VHM	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190606_M05267_0259_000000000-CB8BP	1	1	1	25/25	25/25	24/24	24/24	1	0	1
190608_M02559_0258_000000000-G3V98	1	1	1	42/42	42/42	20/20	20/20	1	0	1
190610_M05267_0260_000000000-D4BT3	0	0	0	0	0	0	0	0	0	
